"","class","v","id"
"1","obs-parent",20.384674476376,"---x--x|1110000|0000110"
"2","obs-parent",24.6875984839872,"---x--x|1110000|0000110"
"3","obs-parent",24.6875984839872,"---x--x|1110000|0000110"
"4","obs-parent",10.3500523211773,"---x--x|1110000|0000110"
"5","obs-parent",8.6743295644153,"---x--x|1110000|0000110"
"6","obs-parent",18.2160920852721,"---x--x|1110000|0000110"
"7","obs-parent",12.1440613901814,"---x--x|1110000|0000110"
"8","obs-parent",18.2160920852721,"---x--x|1110000|0000110"
"9","obs-parent",9.71524911214514,"---x--x|1110000|0000110"
"10","obs-parent",7.66993350958826,"---x--x|1110000|0000110"
"11","obs-parent",16.7543069179355,"---x--x|1110000|0000110"
"12","obs-parent",7.46561151035743,"---x--x|1110000|0000110"
"13","obs-parent",11.744585686557,"---x--x|1110000|0000110"
"14","obs-parent",9.80866496899269,"---x--x|1110000|0000110"
"15","obs-parent",12.6270638318364,"---x--x|1110000|0000110"
"16","obs-parent",11.8404598554269,"---x--x|1110000|0000110"
"17","obs-parent",10.6783988086078,"---x--x|1110000|0000110"
"18","obs-parent",22.0355952644421,"---x--x|1110000|0000110"
"19","obs-parent",18.2160920852721,"---x--x|1110000|0000110"
"20","obs-parent",10.4474645783178,"---x--x|1110000|0000110"
"21","obs-parent",8.34904220574973,"---x--x|1110000|0000110"
"22","pred",3.86724195010596,"---x--x|1110000|0000110"
"23","pred",4.61789538091755,"---x--x|1110000|0000110"
"24","pred",4.28576330054166,"---x--x|1110000|0000110"
"25","pred",4.00123099580056,"---x--x|1110000|0000110"
"26","pred",5.05160001110578,"---x--x|1110000|0000110"
"27","pred",4.11242223470804,"---x--x|1110000|0000110"
"28","pred",3.71960315921079,"---x--x|1110000|0000110"
"29","pred",4.61956328717288,"---x--x|1110000|0000110"
"30","pred",2.92802544237256,"---x--x|1110000|0000110"
"31","pred",5.02061489388764,"---x--x|1110000|0000110"
"32","pred",3.17416691075523,"---x--x|1110000|0000110"
"33","pred",4.97338709777392,"---x--x|1110000|0000110"
"34","pred",4.41734162027004,"---x--x|1110000|0000110"
"35","pred",3.87764335827216,"---x--x|1110000|0000110"
"36","pred",3.23792561069282,"---x--x|1110000|0000110"
"37","pred",5.05152589335138,"---x--x|1110000|0000110"
"38","pred",5.14101992526068,"---x--x|1110000|0000110"
"39","pred",3.83321651093418,"---x--x|1110000|0000110"
"40","pred",3.61530867160232,"---x--x|1110000|0000110"
"41","pred",3.6716350755847,"---x--x|1110000|0000110"
"42","pred",3.164600174445,"---x--x|1110000|0000110"
"43","pred",3.00478930529343,"---x--x|1110000|0000110"
"44","pred",2.79514846742035,"---x--x|1110000|0000110"
"45","pred",3.92847991389348,"---x--x|1110000|0000110"
"46","pred",4.20772809731254,"---x--x|1110000|0000110"
"47","pred",6.33089764311361,"---x--x|1110000|0000110"
"48","pred",3.13343491691471,"---x--x|1110000|0000110"
"49","pred",6.37993238671683,"---x--x|1110000|0000110"
"50","pred",4.91313397425268,"---x--x|1110000|0000110"
"51","pred",4.28125278254541,"---x--x|1110000|0000110"
"52","pred",4.34646553160741,"---x--x|1110000|0000110"
"53","pred",4.25563813825672,"---x--x|1110000|0000110"
"54","pred",2.88605202583974,"---x--x|1110000|0000110"
"55","pred",4.51286690536858,"---x--x|1110000|0000110"
"56","pred",4.31619643131214,"---x--x|1110000|0000110"
"57","pred",4.44337887894526,"---x--x|1110000|0000110"
"58","pred",2.92187402651051,"---x--x|1110000|0000110"
"59","pred",3.01126545595343,"---x--x|1110000|0000110"
"60","pred",5.13963710110062,"---x--x|1110000|0000110"
"61","pred",4.10642101914092,"---x--x|1110000|0000110"
"62","pred",10.6140503785203,"---x--x|1110000|0000110"
"63","pred",2.78626347996552,"---x--x|1110000|0000110"
"64","pred",6.85021535109581,"---x--x|1110000|0000110"
"65","pred",4.67283214063626,"---x--x|1110000|0000110"
"66","pred",2.76183079431061,"---x--x|1110000|0000110"
"67","pred",4.09290691186559,"---x--x|1110000|0000110"
"68","pred",2.98160194257078,"---x--x|1110000|0000110"
"69","pred",4.19482152809333,"---x--x|1110000|0000110"
"70","pred",5.25222639282854,"---x--x|1110000|0000110"
"71","pred",8.04328933945287,"---x--x|1110000|0000110"
"72","pred",9.00520700986917,"---x--x|1110000|0000110"
"73","pred",4.1416189135907,"---x--x|1110000|0000110"
"74","pred",7.64975077367065,"---x--x|1110000|0000110"
"75","pred",5.99751733263335,"---x--x|1110000|0000110"
"76","pred",5.0569025152629,"---x--x|1110000|0000110"
"77","pred",4.81583594603568,"---x--x|1110000|0000110"
"78","pred",3.27845220432678,"---x--x|1110000|0000110"
"79","pred",5.7185662103345,"---x--x|1110000|0000110"
"80","pred",4.4645550631592,"---x--x|1110000|0000110"
"81","pred",7.20291937267878,"---x--x|1110000|0000110"
"82","pred",9.91056099296724,"---x--x|1110000|0000110"
"83","pred",4.28784997241076,"---x--x|1110000|0000110"
"84","pred",4.37327728182236,"---x--x|1110000|0000110"
"85","pred",6.72605433801639,"---x--x|1110000|0000110"
"86","pred",2.89623700251097,"---x--x|1110000|0000110"
"87","pred",3.10621418519303,"---x--x|1110000|0000110"
"88","pred",2.8238310774482,"---x--x|1110000|0000110"
"89","pred",6.83896589069485,"---x--x|1110000|0000110"
"90","pred",11.6275397306691,"---x--x|1110000|0000110"
"91","pred",5.94181122546393,"---x--x|1110000|0000110"
"92","pred",10.880816995672,"---x--x|1110000|0000110"
"93","pred",8.9300640910755,"---x--x|1110000|0000110"
"94","pred",6.17981269228786,"---x--x|1110000|0000110"
"95","pred",8.45785153631828,"---x--x|1110000|0000110"
"96","pred",2.80380390668616,"---x--x|1110000|0000110"
"97","pred",5.54681104498755,"---x--x|1110000|0000110"
"98","pred",10.2312720197399,"---x--x|1110000|0000110"
"99","pred",8.41141172005847,"---x--x|1110000|0000110"
"100","pred",9.41277025816065,"---x--x|1110000|0000110"
"101","pred",8.68871100753292,"---x--x|1110000|0000110"
"102","pred",6.48717950224587,"---x--x|1110000|0000110"
"103","pred",7.61206638268645,"---x--x|1110000|0000110"
"104","pred",5.55507752940628,"---x--x|1110000|0000110"
"105","pred",11.2329192031088,"---x--x|1110000|0000110"
"106","pred",4.24180633951446,"---x--x|1110000|0000110"
"107","pred",5.56209151618584,"---x--x|1110000|0000110"
"108","pred",5.66564834010307,"---x--x|1110000|0000110"
"109","pred",6.61437910032913,"---x--x|1110000|0000110"
"110","pred",12.5295816019225,"---x--x|1110000|0000110"
"111","pred",12.3294032959006,"---x--x|1110000|0000110"
"112","pred",4.8015470348,"---x--x|1110000|0000110"
"113","pred",5.73355434165524,"---x--x|1110000|0000110"
"114","pred",5.32118091732188,"---x--x|1110000|0000110"
"115","pred",4.96790712122619,"---x--x|1110000|0000110"
"116","pred",6.27203970355566,"---x--x|1110000|0000110"
"117","pred",5.1059615720105,"---x--x|1110000|0000110"
"118","pred",4.61823949733788,"---x--x|1110000|0000110"
