"","class","v","id"
"1","obs-parent",11.3625128848727,"--xx---|1100000|0000111"
"2","obs-parent",9.90699744988484,"--xx---|1100000|0000111"
"3","obs-parent",10.8852257582724,"--xx---|1100000|0000111"
"4","obs-parent",14.712997453489,"--xx---|1100000|0000111"
"5","obs-parent",21.7581099907417,"--xx---|1100000|0000111"
"6","obs-parent",10.3643282554135,"--xx---|1100000|0000111"
"7","obs-parent",14.9371955099231,"--xx---|1100000|0000111"
"8","obs-parent",13.248066971107,"--xx---|1100000|0000111"
"9","obs-parent",12.1440613901814,"--xx---|1100000|0000111"
"10","obs-parent",12.6111406744192,"--xx---|1100000|0000111"
"11","obs-parent",12.2958621575587,"--xx---|1100000|0000111"
"12","obs-parent",18.082150231704,"--xx---|1100000|0000111"
"13","obs-parent",12.1440613901814,"--xx---|1100000|0000111"
"14","obs-parent",11.3850575532951,"--xx---|1100000|0000111"
"15","obs-parent",10.9924693618021,"--xx---|1100000|0000111"
"16","obs-parent",23.5737662279992,"--xx---|1100000|0000111"
"17","obs-parent",15.6137932159475,"--xx---|1100000|0000111"
"18","obs-parent",21.4689656719279,"--xx---|1100000|0000111"
"19","obs-parent",17.1231265601558,"--xx---|1100000|0000111"
"20","obs-parent",19.8425288786,"--xx---|1100000|0000111"
"21","obs-parent",23.5291189434765,"--xx---|1100000|0000111"
"22","obs-parent",11.8067263515653,"--xx---|1100000|0000111"
"23","obs-parent",16.5083334522779,"--xx---|1100000|0000111"
"24","pred",4.33479036716473,"--xx---|1100000|0000111"
"25","pred",5.31324479963753,"--xx---|1100000|0000111"
"26","pred",3.87037708726453,"--xx---|1100000|0000111"
"27","pred",3.24365897075452,"--xx---|1100000|0000111"
"28","pred",6.29492360496529,"--xx---|1100000|0000111"
"29","pred",3.86211203651009,"--xx---|1100000|0000111"
"30","pred",5.77435380960676,"--xx---|1100000|0000111"
"31","pred",3.42291018734688,"--xx---|1100000|0000111"
"32","pred",5.61536246420961,"--xx---|1100000|0000111"
"33","pred",4.35917893092983,"--xx---|1100000|0000111"
"34","pred",3.19994276040989,"--xx---|1100000|0000111"
"35","pred",5.25198128064934,"--xx---|1100000|0000111"
"36","pred",4.65042467355696,"--xx---|1100000|0000111"
"37","pred",16.6905025090663,"--xx---|1100000|0000111"
"38","pred",5.62489387479385,"--xx---|1100000|0000111"
"39","pred",6.02142058435405,"--xx---|1100000|0000111"
"40","pred",9.23586741300876,"--xx---|1100000|0000111"
"41","pred",5.53925952554991,"--xx---|1100000|0000111"
"42","pred",3.53286743798132,"--xx---|1100000|0000111"
"43","pred",7.05843818347477,"--xx---|1100000|0000111"
"44","pred",6.35220867668699,"--xx---|1100000|0000111"
"45","pred",8.95473905588798,"--xx---|1100000|0000111"
"46","pred",3.63572784547946,"--xx---|1100000|0000111"
"47","pred",3.57812544718201,"--xx---|1100000|0000111"
"48","pred",3.9992244252937,"--xx---|1100000|0000111"
"49","pred",4.93806674464618,"--xx---|1100000|0000111"
"50","pred",4.21152184815721,"--xx---|1100000|0000111"
"51","pred",7.26918613352621,"--xx---|1100000|0000111"
"52","pred",4.85407117739125,"--xx---|1100000|0000111"
"53","pred",10.9036433924798,"--xx---|1100000|0000111"
"54","pred",7.61515882565835,"--xx---|1100000|0000111"
"55","pred",5.7574360495322,"--xx---|1100000|0000111"
"56","pred",15.3184418142712,"--xx---|1100000|0000111"
"57","pred",4.00976036289895,"--xx---|1100000|0000111"
