"","class","v","id"
"1","obs-parent",10.369160110078,"-xxx--x|1000000|0000110"
"2","obs-parent",10.3174131520317,"-xxx--x|1000000|0000110"
"3","obs-parent",5.87341286861578,"-xxx--x|1000000|0000110"
"4","obs-parent",7.5240380352211,"-xxx--x|1000000|0000110"
"5","obs-parent",7.50074379981794,"-xxx--x|1000000|0000110"
"6","obs-parent",10.8956064809104,"-xxx--x|1000000|0000110"
"7","obs-parent",3.27320404657234,"-xxx--x|1000000|0000110"
"8","obs-parent",14.5728736682177,"-xxx--x|1000000|0000110"
"9","obs-parent",5.31302685820437,"-xxx--x|1000000|0000110"
"10","obs-parent",6.42920897127252,"-xxx--x|1000000|0000110"
"11","obs-parent",9.92859073116184,"-xxx--x|1000000|0000110"
"12","obs-parent",3.10596961822612,"-xxx--x|1000000|0000110"
"13","obs-parent",8.184041371644,"-xxx--x|1000000|0000110"
"14","obs-parent",9.24004670992065,"-xxx--x|1000000|0000110"
"15","obs-parent",17.878757046656,"-xxx--x|1000000|0000110"
"16","obs-parent",14.8005748192836,"-xxx--x|1000000|0000110"
"17","pred",1.31121760608146,"-xxx--x|1000000|0000110"
"18","pred",1.56573232412713,"-xxx--x|1000000|0000110"
"19","pred",1.45312043251239,"-xxx--x|1000000|0000110"
"20","pred",1.35664760451536,"-xxx--x|1000000|0000110"
"21","pred",1.71278315629094,"-xxx--x|1000000|0000110"
"22","pred",1.39434783428596,"-xxx--x|1000000|0000110"
"23","pred",1.26115955839271,"-xxx--x|1000000|0000110"
"24","pred",1.56629784034657,"-xxx--x|1000000|0000110"
"25","pred",0.992769151924452,"-xxx--x|1000000|0000110"
"26","pred",1.70227741815841,"-xxx--x|1000000|0000110"
"27","pred",1.07622527675296,"-xxx--x|1000000|0000110"
"28","pred",1.68626447700818,"-xxx--x|1000000|0000110"
"29","pred",1.49773305609073,"-xxx--x|1000000|0000110"
"30","pred",1.31474428211868,"-xxx--x|1000000|0000110"
"31","pred",1.09784314576081,"-xxx--x|1000000|0000110"
"32","pred",1.71275802610623,"-xxx--x|1000000|0000110"
"33","pred",1.74310165388868,"-xxx--x|1000000|0000110"
"34","pred",1.2996810238163,"-xxx--x|1000000|0000110"
"35","pred",1.22579772426549,"-xxx--x|1000000|0000110"
"36","pred",1.24489561716742,"-xxx--x|1000000|0000110"
"37","pred",1.07298160251573,"-xxx--x|1000000|0000110"
"38","pred",1.01879651971557,"-xxx--x|1000000|0000110"
"39","pred",0.947716209479148,"-xxx--x|1000000|0000110"
"40","pred",1.33198080044963,"-xxx--x|1000000|0000110"
"41","pred",1.42666200718284,"-xxx--x|1000000|0000110"
"42","pred",2.14653868546361,"-xxx--x|1000000|0000110"
"43","pred",1.06241478644914,"-xxx--x|1000000|0000110"
"44","pred",2.16316428581439,"-xxx--x|1000000|0000110"
"45","pred",1.66583520017427,"-xxx--x|1000000|0000110"
"46","pred",1.45159110730193,"-xxx--x|1000000|0000110"
"47","pred",1.47370198265296,"-xxx--x|1000000|0000110"
"48","pred",1.44290626859823,"-xxx--x|1000000|0000110"
"49","pred",0.978537747875963,"-xxx--x|1000000|0000110"
"50","pred",1.53012162584229,"-xxx--x|1000000|0000110"
"51","pred",1.46343901546873,"-xxx--x|1000000|0000110"
"52","pred",1.50656118539568,"-xxx--x|1000000|0000110"
"53","pred",0.990683467893117,"-xxx--x|1000000|0000110"
"54","pred",1.02099230753402,"-xxx--x|1000000|0000110"
"55","pred",1.74263279690788,"-xxx--x|1000000|0000110"
"56","pred",1.39231307679961,"-xxx--x|1000000|0000110"
"57","pred",3.5987739861402,"-xxx--x|1000000|0000110"
"58","pred",0.944703687342987,"-xxx--x|1000000|0000110"
"59","pred",2.32261727859055,"-xxx--x|1000000|0000110"
"60","pred",1.58435904764058,"-xxx--x|1000000|0000110"
"61","pred",0.936419600645571,"-xxx--x|1000000|0000110"
"62","pred",1.38773101660826,"-xxx--x|1000000|0000110"
"63","pred",1.01093466916865,"-xxx--x|1000000|0000110"
"64","pred",1.4222859373603,"-xxx--x|1000000|0000110"
"65","pred",1.78080704705166,"-xxx--x|1000000|0000110"
"66","pred",2.72713802983259,"-xxx--x|1000000|0000110"
"67","pred",3.05328348473907,"-xxx--x|1000000|0000110"
"68","pred",1.40424718888646,"-xxx--x|1000000|0000110"
"69","pred",2.59370580532139,"-xxx--x|1000000|0000110"
"70","pred",2.0335035719997,"-xxx--x|1000000|0000110"
"71","pred",1.71458101039389,"-xxx--x|1000000|0000110"
"72","pred",1.63284556847263,"-xxx--x|1000000|0000110"
"73","pred",1.11158399357249,"-xxx--x|1000000|0000110"
"74","pred",1.93892308608405,"-xxx--x|1000000|0000110"
"75","pred",1.51374113067171,"-xxx--x|1000000|0000110"
"76","pred",2.44220424232388,"-xxx--x|1000000|0000110"
"77","pred",3.36025059403556,"-xxx--x|1000000|0000110"
"78","pred",1.45382793437758,"-xxx--x|1000000|0000110"
"79","pred",1.48279270916691,"-xxx--x|1000000|0000110"
"80","pred",2.28051954888057,"-xxx--x|1000000|0000110"
"81","pred",0.981991041179343,"-xxx--x|1000000|0000110"
"82","pred",1.05318539166485,"-xxx--x|1000000|0000110"
"83","pred",0.95744126514986,"-xxx--x|1000000|0000110"
"84","pred",2.31880306403481,"-xxx--x|1000000|0000110"
"85","pred",3.9424052094406,"-xxx--x|1000000|0000110"
"86","pred",2.0146159954195,"-xxx--x|1000000|0000110"
"87","pred",3.68922322351322,"-xxx--x|1000000|0000110"
"88","pred",3.02780571030297,"-xxx--x|1000000|0000110"
"89","pred",2.09531219120942,"-xxx--x|1000000|0000110"
"90","pred",2.86769847532808,"-xxx--x|1000000|0000110"
"91","pred",0.950650901567237,"-xxx--x|1000000|0000110"
"92","pred",1.88068819940151,"-xxx--x|1000000|0000110"
"93","pred",3.46899009112268,"-xxx--x|1000000|0000110"
"94","pred",2.85195270470171,"-xxx--x|1000000|0000110"
"95","pred",3.19147088383286,"-xxx--x|1000000|0000110"
"96","pred",2.94597312353803,"-xxx--x|1000000|0000110"
"97","pred",2.19952723074968,"-xxx--x|1000000|0000110"
"98","pred",2.58092862779527,"-xxx--x|1000000|0000110"
"99","pred",1.88349101340956,"-xxx--x|1000000|0000110"
"100","pred",3.8086061376127,"-xxx--x|1000000|0000110"
"101","pred",1.43821649271438,"-xxx--x|1000000|0000110"
"102","pred",1.88586915862851,"-xxx--x|1000000|0000110"
"103","pred",1.92098088230704,"-xxx--x|1000000|0000110"
"104","pred",2.24265521566634,"-xxx--x|1000000|0000110"
"105","pred",4.24824932218812,"-xxx--x|1000000|0000110"
"106","pred",4.18037735487967,"-xxx--x|1000000|0000110"
"107","pred",2.91997434500441,"-xxx--x|1000000|0000110"
"108","pred",3.4867578015966,"-xxx--x|1000000|0000110"
"109","pred",3.23598033115052,"-xxx--x|1000000|0000110"
"110","pred",3.02114323513013,"-xxx--x|1000000|0000110"
"111","pred",3.81422797537886,"-xxx--x|1000000|0000110"
"112","pred",3.10509856277396,"-xxx--x|1000000|0000110"
"113","pred",2.80849916778423,"-xxx--x|1000000|0000110"
"114","pred",3.48801715995542,"-xxx--x|1000000|0000110"
"115","pred",2.21081568817121,"-xxx--x|1000000|0000110"
"116","pred",3.7908325559763,"-xxx--x|1000000|0000110"
"117","pred",2.39666565106257,"-xxx--x|1000000|0000110"
"118","pred",3.7551730459683,"-xxx--x|1000000|0000110"
"119","pred",3.33532899433802,"-xxx--x|1000000|0000110"
"120","pred",2.92782796404068,"-xxx--x|1000000|0000110"
"121","pred",2.44480687690014,"-xxx--x|1000000|0000110"
"122","pred",3.8141720125133,"-xxx--x|1000000|0000110"
"123","pred",3.881744789334,"-xxx--x|1000000|0000110"
"124","pred",2.89428332004633,"-xxx--x|1000000|0000110"
"125","pred",2.7297512559465,"-xxx--x|1000000|0000110"
"126","pred",2.77228070114204,"-xxx--x|1000000|0000110"
"127","pred",2.38944225388399,"-xxx--x|1000000|0000110"
"128","pred",2.2687765070815,"-xxx--x|1000000|0000110"
"129","pred",2.11048647088713,"-xxx--x|1000000|0000110"
