"","class","v","id"
"1","obs-parent",2.39138195183367,"xxx----|0001100|0000011"
"2","obs-parent",9.92674681051346,"xxx----|0001100|0000011"
"3","obs-parent",4.55402302131803,"xxx----|0001100|0000011"
"4","obs-parent",9.62117539715077,"xxx----|0001100|0000011"
"5","obs-parent",12.7512644596905,"xxx----|0001100|0000011"
"6","obs-parent",3.20468286685343,"xxx----|0001100|0000011"
"7","obs-parent",5.14802602409864,"xxx----|0001100|0000011"
"8","obs-parent",19.7079272129453,"xxx----|0001100|0000011"
"9","obs-parent",3.24184689653148,"xxx----|0001100|0000011"
"10","obs-parent",3.84376255010329,"xxx----|0001100|0000011"
"11","obs-parent",19.5172415199344,"xxx----|0001100|0000011"
"12","obs-parent",3.28711436125211,"xxx----|0001100|0000011"
"13","obs-parent",5.39736061785841,"xxx----|0001100|0000011"
"14","obs-parent",9.10804604263607,"xxx----|0001100|0000011"
"15","pred",2.54489696314295,"xxx----|0001100|0000011"
"16","pred",5.81959793134427,"xxx----|0001100|0000011"
"17","pred",3.16523997728002,"xxx----|0001100|0000011"
"18","pred",6.7401190604083,"xxx----|0001100|0000011"
"19","pred",3.13788823010457,"xxx----|0001100|0000011"
"20","pred",5.99136882660237,"xxx----|0001100|0000011"
"21","pred",4.94287928194695,"xxx----|0001100|0000011"
"22","pred",2.46239348805967,"xxx----|0001100|0000011"
"23","pred",7.22178020248698,"xxx----|0001100|0000011"
"24","pred",4.60289287631038,"xxx----|0001100|0000011"
"25","pred",5.92761658214365,"xxx----|0001100|0000011"
"26","pred",3.40791107188364,"xxx----|0001100|0000011"
"27","pred",3.52470606577928,"xxx----|0001100|0000011"
"28","pred",3.89022906449528,"xxx----|0001100|0000011"
"29","pred",7.01766811634442,"xxx----|0001100|0000011"
"30","pred",4.51361262655437,"xxx----|0001100|0000011"
"31","pred",4.93167093890399,"xxx----|0001100|0000011"
"32","pred",2.94630252838244,"xxx----|0001100|0000011"
"33","pred",6.7375207513758,"xxx----|0001100|0000011"
"34","pred",3.66449199439493,"xxx----|0001100|0000011"
"35","pred",7.80323530456593,"xxx----|0001100|0000011"
"36","pred",3.63282606723724,"xxx----|0001100|0000011"
"37","pred",6.93638500023577,"xxx----|0001100|0000011"
"38","pred",5.72251762519451,"xxx----|0001100|0000011"
"39","pred",2.85078581365542,"xxx----|0001100|0000011"
